"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.177817362E0,-9.571290761E-2,-3.110669367E-2,9.872786522E0,9.873299463E0
7.180203508E0,-7.896314561E-2,-3.349951655E-2,9.875179291E0,9.875551803E0
7.182589706E0,-8.853443712E-2,-3.349951655E-2,9.865608215E0,9.866062336E0
7.184975904E0,-7.417750359E-2,-2.392822690E-2,9.870393753E0,9.870701480E0
7.187362049E0,-9.092725813E-2,-3.589234129E-2,9.868000984E0,9.868485165E0
7.189748247E0,-9.332008660E-2,-4.067798331E-2,9.882357597E0,9.882881919E0
7.192134445E0,-1.028913707E-1,-4.546362907E-2,9.882357597E0,9.882997787E0
7.194520591E0,-1.052841991E-1,-4.785645381E-2,9.882357597E0,9.883034285E0
7.196906789E0,-9.810572863E-2,-4.546362907E-2,9.870393753E0,9.870985995E0
7.199292987E0,-9.571290761E-2,-5.742774159E-2,9.879964828E0,9.880595322E0
7.201679133E0,-8.614161611E-2,-4.785645381E-2,9.872786522E0,9.873278297E0
7.204065331E0,-1.028913707E-1,-5.264209956E-2,9.863214493E0,9.863891623E0
7.206451529E0,-9.571290761E-2,-5.503492057E-2,9.872786522E0,9.873403846E0
7.208837674E0,-8.374879509E-2,-3.589234129E-2,9.875179291E0,9.875599635E0
7.211223872E0,-9.810572863E-2,-3.589234129E-2,9.870393753E0,9.870946552E0
7.213610070E0,-1.028913707E-1,-4.307080805E-2,9.879964828E0,9.880594453E0
7.215996216E0,-1.052841991E-1,-2.871387079E-2,9.870393753E0,9.870997016E0
7.218382414E0,-8.853443712E-2,-3.349951655E-2,9.868000984E0,9.868454995E0
7.220768560E0,-8.374879509E-2,-4.307080805E-2,9.879964828E0,9.880413654E0
7.223154758E0,-9.092725813E-2,-5.024927482E-2,9.872786522E0,9.873333098E0
7.225540956E0,-9.571290761E-2,-3.349951655E-2,9.882357597E0,9.882877863E0
7.227927102E0,-1.004985496E-1,-2.392822690E-2,9.877572060E0,9.878112285E0
7.230313299E0,-9.092725813E-2,-3.110669367E-2,9.882357597E0,9.882824853E0
7.232699445E0,-8.614161611E-2,-3.589234129E-2,9.889535904E0,9.889976190E0
7.235085643E0,-1.004985496E-1,-4.785645381E-2,9.884750366E0,9.885377079E0
7.237471841E0,-9.810572863E-2,-4.067798331E-2,9.879964828E0,9.880535636E0
7.239857987E0,-8.853443712E-2,-5.264209956E-2,9.868000984E0,9.868538542E0
7.242244185E0,-9.092725813E-2,-5.503492057E-2,9.868000984E0,9.868573353E0
7.244630383E0,-9.332008660E-2,-3.349951655E-2,9.872786522E0,9.873284386E0
7.247016529E0,-9.332008660E-2,-2.632104978E-2,9.872786522E0,9.873262639E0
7.249402727E0,-9.810572863E-2,-3.110669367E-2,9.875179291E0,9.875715589E0
7.251788924E0,-7.178468257E-2,-4.307080805E-2,9.879964828E0,9.880319486E0
7.254175070E0,-7.417750359E-2,-3.589234129E-2,9.872786522E0,9.873130419E0
7.256561268E0,-8.614161611E-2,-2.632104978E-2,9.875179291E0,9.875590068E0
7.258947466E0,-8.853443712E-2,-9.571290575E-3,9.877572060E0,9.877973464E0
7.261333612E0,-1.028913707E-1,-2.871387079E-2,9.875179291E0,9.875757042E0
7.263719810E0,-8.135596663E-2,-3.110669367E-2,9.870393753E0,9.870778047E0
7.266105956E0,-1.052841991E-1,-3.589234129E-2,9.875179291E0,9.875805742E0
7.268492154E0,-8.374879509E-2,-3.349951655E-2,9.875179291E0,9.875591228E0
7.270878352E0,-8.853443712E-2,-2.153540403E-2,9.882357597E0,9.882777636E0
7.273264497E0,-6.939185411E-2,-2.632104978E-2,9.877572060E0,9.877850871E0
7.275650695E0,-9.092725813E-2,-3.110669367E-2,9.870393753E0,9.870861575E0
7.278036841E0,-1.028913707E-1,-4.307080805E-2,9.879964828E0,9.880594453E0
7.280423039E0,-9.571290761E-2,-3.349951655E-2,9.870393753E0,9.870914650E0
7.282809237E0,-1.124626622E-1,-2.632104978E-2,9.865608215E0,9.866284311E0
7.285195383E0,-1.124626622E-1,-2.392822690E-2,9.884750366E0,9.885419071E0
7.287581581E0,-9.571290761E-2,-2.871387079E-2,9.891928673E0,9.892433387E0
7.289967779E0,-1.004985496E-1,-3.589234129E-2,9.887143135E0,9.887719029E0
7.292353924E0,-9.092725813E-2,-1.435693540E-2,9.877572060E0,9.878000996E0
7.294740122E0,-6.939185411E-2,-2.392822690E-2,9.891928673E0,9.892201002E0
7.297126268E0,-7.178468257E-2,-3.589234129E-2,9.887143135E0,9.887468871E0
7.299512466E0,-7.896314561E-2,-4.307080805E-2,9.875179291E0,9.875588909E0
7.301898664E0,-1.004985496E-1,-5.742774159E-2,9.889535904E0,9.890213259E0
7.304284810E0,-9.810572863E-2,-5.742774159E-2,9.879964828E0,9.880618791E0
7.306671008E0,-9.810572863E-2,-4.067798331E-2,9.875179291E0,9.875750374E0
7.309057154E0,-9.571290761E-2,-3.589234129E-2,9.872786522E0,9.873315701E0
7.311443352E0,-9.332008660E-2,-4.067798331E-2,9.877572060E0,9.878096635E0
7.313829549E0,-8.614161611E-2,-2.871387079E-2,9.879964828E0,9.880382071E0
7.316215695E0,-8.374879509E-2,-3.110669367E-2,9.884750366E0,9.885154085E0
7.318601893E0,-1.004985496E-1,-2.392822690E-2,9.872786522E0,9.873327009E0
7.320988091E0,-1.100698411E-1,-4.785645381E-2,9.875179291E0,9.875908649E0
7.323374237E0,-1.028913707E-1,-4.067798331E-2,9.887143135E0,9.887762169E0
7.325760435E0,-9.810572863E-2,-5.742774159E-2,9.877572060E0,9.878226180E0
7.328146633E0,-9.810572863E-2,-5.024927482E-2,9.877572060E0,9.878187056E0
7.330532779E0,-9.810572863E-2,-6.221338734E-2,9.868000984E0,9.868684748E0
7.332918977E0,-9.810572863E-2,-2.153540403E-2,9.863214493E0,9.863725900E0
7.335305122E0,-8.853443712E-2,-2.153540403E-2,9.858428955E0,9.858850013E0
7.337691320E0,-1.076770201E-1,-4.307080805E-2,9.877572060E0,9.878252843E0
7.340077518E0,-1.124626622E-1,-3.110669367E-2,9.877572060E0,9.878261247E0
7.342463664E0,-9.571290761E-2,-5.024927482E-2,9.879964828E0,9.880556207E0
7.344849862E0,-1.004985496E-1,-6.221338734E-2,9.879964828E0,9.880671813E0
7.347236008E0,-9.092725813E-2,-4.785645381E-2,9.889535904E0,9.890069686E0
7.349622206E0,-9.092725813E-2,-5.264209956E-2,9.882357597E0,9.882916100E0
7.352008404E0,-9.332008660E-2,-4.067798331E-2,9.877572060E0,9.878096635E0
7.354394549E0,-1.004985496E-1,-3.349951655E-2,9.875179291E0,9.875747476E0
7.356780747E0,-9.332008660E-2,-3.349951655E-2,9.870393753E0,9.870891738E0
7.359166893E0,-1.004985496E-1,-3.349951655E-2,9.858428955E0,9.858998105E0
7.361553091E0,-8.135596663E-2,-4.546362907E-2,9.870393753E0,9.870833733E0
7.363939289E0,-7.657032460E-2,-4.067798331E-2,9.872786522E0,9.873167244E0
7.366325435E0,-1.004985496E-1,-2.632104978E-2,9.872786522E0,9.873333098E0
7.368711633E0,-1.076770201E-1,-2.153540403E-2,9.877572060E0,9.878182419E0
7.371097779E0,-9.571290761E-2,-3.349951655E-2,9.877572060E0,9.878092578E0
7.373483977E0,-9.571290761E-2,-2.871387079E-2,9.872786522E0,9.873292215E0
7.375870174E0,-9.092725813E-2,-1.914258115E-2,9.872786522E0,9.873223785E0
7.378256320E0,-1.028913707E-1,-3.110669367E-2,9.868000984E0,9.868586408E0
7.380642518E0,-8.853443712E-2,-4.546362907E-2,9.875179291E0,9.875680803E0
7.383028664E0,-9.810572863E-2,-4.785645381E-2,9.863214493E0,9.863818485E0
7.385414862E0,-8.374879509E-2,-3.589234129E-2,9.860821724E0,9.861242680E0
7.387801060E0,-9.571290761E-2,-3.349951655E-2,9.872786522E0,9.873307292E0
7.390187206E0,-9.092725813E-2,-1.914258115E-2,9.870393753E0,9.870831122E0
7.392573404E0,-8.853443712E-2,-2.871387079E-2,9.875179291E0,9.875617898E0
7.394959602E0,-9.332008660E-2,-3.828516230E-2,9.891928673E0,9.892442937E0
7.397345747E0,-8.135596663E-2,-3.589234129E-2,9.872786522E0,9.873186961E0
7.399731945E0,-9.092725813E-2,-4.546362907E-2,9.870393753E0,9.870917260E0
7.402118091E0,-9.332008660E-2,-3.110669367E-2,9.875179291E0,9.875669207E0
7.404504289E0,-9.092725813E-2,-1.914258115E-2,9.875179291E0,9.875616448E0
7.406890487E0,-9.571290761E-2,-1.674975827E-2,9.882357597E0,9.882835281E0
7.409276633E0,-1.028913707E-1,-3.589234129E-2,9.872786522E0,9.873387899E0
7.411662831E0,-9.332008660E-2,-4.546362907E-2,9.872786522E0,9.873332228E0
7.414048977E0,-9.332008660E-2,-3.589234129E-2,9.884750366E0,9.885256026E0
7.416435174E0,-1.148554832E-1,-3.110669367E-2,9.868000984E0,9.868718399E0
7.418821320E0,-1.004985496E-1,-4.067798331E-2,9.860821724E0,9.861417734E0
7.421207518E0,-9.332008660E-2,-4.067798331E-2,9.868000984E0,9.868526068E0
7.423593716E0,-1.028913707E-1,-3.828516230E-2,9.863214493E0,9.863825451E0
7.425979862E0,-8.614161611E-2,-4.067798331E-2,9.875179291E0,9.875638769E0
7.428366060E0,-8.135596663E-2,-4.307080805E-2,9.865608215E0,9.866037672E0
7.430752206E0,-9.092725813E-2,-3.828516230E-2,9.865608215E0,9.866101509E0
7.433138404E0,-1.004985496E-1,-3.110669367E-2,9.877572060E0,9.878132282E0
7.435524602E0,-1.100698411E-1,-2.153540403E-2,9.879964828E0,9.880601407E0
7.437910747E0,-8.614161611E-2,-1.914258115E-2,9.894321442E0,9.894714933E0
7.440296945E0,-9.571290761E-2,-2.392822690E-2,9.858428955E0,9.858922608E0
7.442683091E0,-1.004985496E-1,-2.632104978E-2,9.872786522E0,9.873333098E0
7.445069289E0,-1.052841991E-1,-2.632104978E-2,9.879964828E0,9.880560843E0
7.447455487E0,-8.614161611E-2,-3.110669367E-2,9.870393753E0,9.870818651E0
7.449841633E0,-8.614161611E-2,-2.871387079E-2,9.875179291E0,9.875596736E0
7.452227831E0,-9.810572863E-2,-1.674975827E-2,9.868000984E0,9.868502861E0
7.454613977E0,-1.052841991E-1,-9.571290575E-3,9.879964828E0,9.880530420E0
7.457000174E0,-9.571290761E-2,-1.914258115E-2,9.887143135E0,9.887624931E0
7.459386372E0,-9.332008660E-2,-3.349951655E-2,9.884750366E0,9.885247628E0
7.461772518E0,-9.571290761E-2,-3.349951655E-2,9.877572060E0,9.878092578E0
7.464158716E0,-9.571290761E-2,-4.307080805E-2,9.884750366E0,9.885307575E0
7.466544862E0,-8.853443712E-2,-5.264209956E-2,9.877572060E0,9.878109097E0
7.468931060E0,-7.657032460E-2,-4.546362907E-2,9.865608215E0,9.866010106E0
7.471317258E0,-8.374879509E-2,-4.546362907E-2,9.870393753E0,9.870853744E0
7.473703404E0,-8.614161611E-2,-3.110669367E-2,9.860821724E0,9.861247035E0
7.476089602E0,-9.092725813E-2,-6.221338734E-2,9.872786522E0,9.873401237E0
7.478475747E0,-9.810572863E-2,-5.024927482E-2,9.860821724E0,9.861437765E0
7.480861945E0,-9.332008660E-2,-4.785645381E-2,9.870393753E0,9.870950902E0
7.483248143E0,-9.571290761E-2,-3.589234129E-2,9.882357597E0,9.882886264E0
7.485634289E0,-9.092725813E-2,-3.589234129E-2,9.875179291E0,9.875663120E0
7.488020487E0,-7.657032460E-2,-4.067798331E-2,9.877572060E0,9.877952597E0
7.490406633E0,-7.896314561E-2,-3.589234129E-2,9.877572060E0,9.877952887E0
7.492792831E0,-8.853443712E-2,-2.871387079E-2,9.879964828E0,9.880403223E0
7.495178977E0,-9.332008660E-2,-3.110669367E-2,9.887143135E0,9.887632459E0
7.497565174E0,-8.374879509E-2,-4.307080805E-2,9.889535904E0,9.889984295E0
7.499951372E0,-9.571290761E-2,-4.307080805E-2,9.872786522E0,9.873344406E0
7.502337518E0,-1.004985496E-1,-4.546362907E-2,9.870393753E0,9.871010067E0
7.504723716E0,-1.028913707E-1,-2.153540403E-2,9.870393753E0,9.870953513E0
7.507109862E0,-9.810572863E-2,-3.349951655E-2,9.875179291E0,9.875723415E0
7.509496060E0,-1.004985496E-1,-3.589234129E-2,9.875179291E0,9.875755882E0
7.511882206E0,-1.076770201E-1,-3.110669367E-2,9.870393753E0,9.871030078E0
7.514268404E0,-1.004985496E-1,-2.632104978E-2,9.872786522E0,9.873333098E0
7.516654602E0,-1.028913707E-1,-3.589234129E-2,9.879964828E0,9.880565769E0
7.519040747E0,-1.028913707E-1,-2.871387079E-2,9.872786522E0,9.873364413E0
7.521426945E0,-1.196411327E-1,-3.589234129E-2,9.865608215E0,9.866398924E0
7.523813091E0,-9.092725813E-2,-4.067798331E-2,9.865608215E0,9.866111084E0
7.526199289E0,-8.614161611E-2,-2.153540403E-2,9.875179291E0,9.875578473E0
7.528585435E0,-9.810572863E-2,-3.589234129E-2,9.887143135E0,9.887694998E0
7.530971633E0,-9.332008660E-2,-4.785645381E-2,9.870393753E0,9.870950902E0
7.533357831E0,-8.614161611E-2,-3.589234129E-2,9.875179291E0,9.875620217E0
7.535743977E0,-9.332008660E-2,-3.828516230E-2,9.865608215E0,9.866123851E0
7.538130174E0,-1.076770201E-1,-5.264209956E-2,9.877572060E0,9.878299212E0
7.540516320E0,-8.614161611E-2,-3.110669367E-2,9.868000984E0,9.868425985E0
7.542902518E0,-1.100698411E-1,-2.871387079E-2,9.875179291E0,9.875834440E0
7.545288664E0,-1.124626622E-1,-3.828516230E-2,9.875179291E0,9.875893865E0
7.547674862E0,-9.092725813E-2,-2.871387079E-2,9.887143135E0,9.887602926E0
7.550061060E0,-1.004985496E-1,-3.589234129E-2,9.887143135E0,9.887719029E0
7.552447206E0,-9.810572863E-2,-3.589234129E-2,9.860821724E0,9.861375060E0
7.554833404E0,-9.332008660E-2,-1.914258115E-2,9.858428955E0,9.858889214E0
7.557219549E0,-1.052841991E-1,-2.871387079E-2,9.870393753E0,9.870997016E0
7.559605747E0,-8.853443712E-2,-1.674975827E-2,9.877572060E0,9.877983028E0
7.561991893E0,-9.810572863E-2,-3.110669367E-2,9.872786522E0,9.873322950E0
7.564378091E0,-8.853443712E-2,-3.110669367E-2,9.875179291E0,9.875625145E0
7.566764289E0,-7.657032460E-2,-3.828516230E-2,9.872786522E0,9.873157675E0
7.569150435E0,-9.810572863E-2,-2.871387079E-2,9.875179291E0,9.875708341E0
7.571536633E0,-9.571290761E-2,-3.349951655E-2,9.870393753E0,9.870914650E0
7.573922779E0,-9.810572863E-2,-4.546362907E-2,9.870393753E0,9.870985995E0
7.576308977E0,-8.853443712E-2,-3.828516230E-2,9.872786522E0,9.873257710E0
7.578695122E0,-1.004985496E-1,-4.546362907E-2,9.882357597E0,9.882973165E0
7.581081320E0,-9.571290761E-2,-4.067798331E-2,9.877572060E0,9.878119530E0
7.583467518E0,-1.028913707E-1,-6.699903309E-2,9.877572060E0,9.878335148E0
7.585853664E0,-1.028913707E-1,-3.828516230E-2,9.875179291E0,9.875789508E0
7.588239862E0,-1.004985496E-1,-3.589234129E-2,9.882357597E0,9.882933770E0
7.590626008E0,-9.092725813E-2,-4.307080805E-2,9.887143135E0,9.887655042E0
7.593012206E0,-9.810572863E-2,-4.067798331E-2,9.887143135E0,9.887713528E0
7.595398352E0,-7.657032460E-2,-4.785645381E-2,9.887143135E0,9.887555442E0
7.597784549E0,-8.374879509E-2,-4.785645381E-2,9.872786522E0,9.873257710E0
7.600170695E0,-9.571290761E-2,-4.546362907E-2,9.884750366E0,9.885318291E0
7.602556893E0,-9.571290761E-2,-3.349951655E-2,9.884750366E0,9.885270506E0
7.604943091E0,-8.614161611E-2,-3.589234129E-2,9.889535904E0,9.889976190E0
7.607329237E0,-9.571290761E-2,-4.067798331E-2,9.877572060E0,9.878119530E0
7.609715435E0,-1.004985496E-1,-2.871387079E-2,9.879964828E0,9.880517672E0
7.612101581E0,-1.052841991E-1,-2.632104978E-2,9.872786522E0,9.873382970E0
7.614487779E0,-9.571290761E-2,-4.067798331E-2,9.868000984E0,9.868548986E0
7.616873924E0,-9.332008660E-2,-3.349951655E-2,9.870393753E0,9.870891738E0
7.619260122E0,-9.332008660E-2,-2.392822690E-2,9.875179291E0,9.875649205E0
7.621646320E0,-8.374879509E-2,-3.828516230E-2,9.872786522E0,9.873215956E0
7.624032466E0,-1.028913707E-1,-3.828516230E-2,9.879964828E0,9.880574750E0
7.626418664E0,-9.332008660E-2,-2.632104978E-2,9.872786522E0,9.873262639E0
7.628804810E0,-1.028913707E-1,-2.632104978E-2,9.875179291E0,9.875750374E0
7.631191008E0,-9.810572863E-2,-3.110669367E-2,9.875179291E0,9.875715589E0
7.633577154E0,-9.332008660E-2,-2.632104978E-2,9.877572060E0,9.878047946E0
7.635963352E0,-8.135596663E-2,-1.914258115E-2,9.879964828E0,9.880318327E0
7.638349497E0,-9.092725813E-2,-1.674975827E-2,9.872786522E0,9.873219436E0
7.640735695E0,-9.092725813E-2,-2.153540403E-2,9.872786522E0,9.873228714E0
7.643121841E0,-9.810572863E-2,-1.674975827E-2,9.860821724E0,9.861323966E0
7.645508039E0,-1.028913707E-1,-2.871387079E-2,9.872786522E0,9.873364413E0
7.647894237E0,-7.896314561E-2,-3.828516230E-2,9.889535904E0,9.889925244E0
7.650280383E0,-1.004985496E-1,-3.828516230E-2,9.891928673E0,9.892513259E0
7.652666581E0,-9.332008660E-2,-3.828516230E-2,9.877572060E0,9.878087071E0
7.655052727E0,-1.052841991E-1,-4.067798331E-2,9.872786522E0,9.873431681E0
7.657438924E0,-9.092725813E-2,-3.349951655E-2,9.887143135E0,9.887617982E0
7.659825070E0,-7.896314561E-2,-3.349951655E-2,9.882357597E0,9.882729839E0
7.662211268E0,-8.853443712E-2,-4.307080805E-2,9.884750366E0,9.885240677E0
7.664597466E0,-9.571290761E-2,-4.785645381E-2,9.884750366E0,9.885329585E0
7.666983612E0,-8.853443712E-2,-5.264209956E-2,9.875179291E0,9.875716458E0
7.669369810E0,-1.028913707E-1,-4.307080805E-2,9.872786522E0,9.873416604E0
7.671755956E0,-8.614161611E-2,-3.349951655E-2,9.879964828E0,9.880397138E0
7.674142154E0,-9.092725813E-2,-4.067798331E-2,9.882357597E0,9.882859614E0
7.676528299E0,-7.896314561E-2,-3.349951655E-2,9.875179291E0,9.875551803E0
7.678914497E0,-1.004985496E-1,-3.110669367E-2,9.889535904E0,9.890095448E0
7.681300643E0,-1.004985496E-1,-2.871387079E-2,9.894321442E0,9.894873483E0
7.683686841E0,-9.810572863E-2,-2.632104978E-2,9.882357597E0,9.882879601E0
7.686073039E0,-9.092725813E-2,-2.632104978E-2,9.882357597E0,9.882810949E0
7.688459185E0,-9.332008660E-2,-3.110669367E-2,9.882357597E0,9.882847158E0
7.690845331E0,-9.571290761E-2,-3.828516230E-2,9.877572060E0,9.878109966E0
7.693231529E0,-8.853443712E-2,-2.632104978E-2,9.882357597E0,9.882789223E0
7.695617727E0,-9.332008660E-2,-2.871387079E-2,9.863214493E0,9.863697748E0
7.698003872E0,-8.853443712E-2,-4.307080805E-2,9.870393753E0,9.870884777E0
7.700390070E0,-9.092725813E-2,-2.392822690E-2,9.870393753E0,9.870841563E0
7.702776216E0,-1.076770201E-1,-3.110669367E-2,9.868000984E0,9.868637464E0
7.705162414E0,-1.004985496E-1,-3.349951655E-2,9.870393753E0,9.870962213E0
7.707548560E0,-9.092725813E-2,-5.264209956E-2,9.875179291E0,9.875738199E0
7.709934758E0,-9.332008660E-2,-3.589234129E-2,9.875179291E0,9.875685441E0
7.712320904E0,-8.374879509E-2,-2.632104978E-2,9.860821724E0,9.861212488E0
7.714707102E0,-7.178468257E-2,-3.828516230E-2,9.870393753E0,9.870729033E0
7.717093247E0,-9.092725813E-2,-3.589234129E-2,9.887143135E0,9.887626378E0
7.719479445E0,-7.896314561E-2,-3.589234129E-2,9.870393753E0,9.870774857E0
7.721865591E0,-8.135596663E-2,-3.349951655E-2,9.877572060E0,9.877963900E0
7.724251789E0,-9.092725813E-2,-4.067798331E-2,9.877572060E0,9.878074319E0
7.726637987E0,-1.124626622E-1,-1.914258115E-2,9.868000984E0,9.868660381E0
7.729024133E0,-9.810572863E-2,-4.307080805E-2,9.865608215E0,9.866190009E0
7.731410331E0,-9.092725813E-2,-3.110669367E-2,9.868000984E0,9.868468920E0
7.733796477E0,-1.004985496E-1,-3.110669367E-2,9.879964828E0,9.880524915E0
7.736182674E0,-8.853443712E-2,-3.349951655E-2,9.877572060E0,9.878025631E0
7.738568820E0,-8.853443712E-2,-2.632104978E-2,9.872786522E0,9.873218566E0
7.740955018E0,-8.374879509E-2,-3.110669367E-2,9.875179291E0,9.875583401E0
7.743341164E0,-9.332008660E-2,-1.914258115E-2,9.877572060E0,9.878031427E0
7.745727362E0,-1.028913707E-1,-2.153540403E-2,9.877572060E0,9.878131412E0
7.748113508E0,-8.374879509E-2,-3.110669367E-2,9.887143135E0,9.887546756E0
7.750499706E0,-8.374879509E-2,-2.632104978E-2,9.889535904E0,9.889925533E0
7.752885852E0,-7.657032460E-2,-2.871387079E-2,9.879964828E0,9.880303260E0
7.755272049E0,-8.853443712E-2,-2.871387079E-2,9.877572060E0,9.878010560E0
7.757658195E0,-9.332008660E-2,-2.871387079E-2,9.865608215E0,9.866091353E0
7.760044393E0,-1.052841991E-1,-3.828516230E-2,9.884750366E0,9.885385188E0
7.762430591E0,-1.100698411E-1,-4.307080805E-2,9.877572060E0,9.878279215E0
7.764816737E0,-9.810572863E-2,-5.024927482E-2,9.865608215E0,9.866223958E0
7.767202935E0,-8.853443712E-2,-5.503492057E-2,9.870393753E0,9.870944232E0
7.769589081E0,-8.135596663E-2,-5.024927482E-2,9.887143135E0,9.887605532E0
7.771975279E0,-7.657032460E-2,-5.503492057E-2,9.879964828E0,9.880414813E0
7.774361424E0,-8.135596663E-2,-3.589234129E-2,9.865608215E0,9.866008945E0
7.776747622E0,-9.571290761E-2,-4.546362907E-2,9.868000984E0,9.868569872E0
7.779133768E0,-8.374879509E-2,-4.546362907E-2,9.875179291E0,9.875639059E0
7.781519966E0,-9.810572863E-2,-3.589234129E-2,9.872786522E0,9.873339187E0
7.783906112E0,-9.810572863E-2,-3.589234129E-2,9.865608215E0,9.866161283E0
7.786292310E0,-9.332008660E-2,-5.264209956E-2,9.870393753E0,9.870975264E0
7.788678456E0,-8.614161611E-2,-5.503492057E-2,9.887143135E0,9.887671546E0
7.791064654E0,-7.417750359E-2,-3.589234129E-2,9.879964828E0,9.880308476E0
7.793450799E0,-8.135596663E-2,-5.024927482E-2,9.872786522E0,9.873249591E0
7.795836997E0,-1.028913707E-1,-4.067798331E-2,9.879964828E0,9.880584312E0
7.798223143E0,-9.810572863E-2,-5.024927482E-2,9.865608215E0,9.866223958E0
7.800609341E0,-9.332008660E-2,-5.982056633E-2,9.868000984E0,9.868623539E0
7.802995539E0,-9.092725813E-2,-4.785645381E-2,9.870393753E0,9.870928571E0
7.805381685E0,-1.052841991E-1,-3.828516230E-2,9.872786522E0,9.873422113E0
7.807767883E0,-9.092725813E-2,-3.828516230E-2,9.863214493E0,9.863707906E0
7.810154029E0,-9.332008660E-2,-1.914258115E-2,9.872786522E0,9.873246112E0
7.812540227E0,-9.332008660E-2,-3.110669367E-2,9.872786522E0,9.873276557E0
7.814926372E0,-8.374879509E-2,-2.632104978E-2,9.877572060E0,9.877962161E0
7.817312570E0,-7.896314561E-2,-2.392822690E-2,9.868000984E0,9.868345918E0
7.819698716E0,-8.853443712E-2,-1.914258115E-2,9.884750366E0,9.885165380E0
7.822084914E0,-8.853443712E-2,-3.589234129E-2,9.875179291E0,9.875641378E0
7.824471060E0,-9.332008660E-2,-5.024927482E-2,9.875179291E0,9.875748055E0
7.826857258E0,-1.004985496E-1,-4.307080805E-2,9.870393753E0,9.870999336E0
7.829243404E0,-1.028913707E-1,-5.742774159E-2,9.894321442E0,9.895023061E0
7.831629602E0,-1.004985496E-1,-4.546362907E-2,9.882357597E0,9.882973165E0
7.834015747E0,-1.028913707E-1,-3.828516230E-2,9.879964828E0,9.880574750E0
7.836401945E0,-1.100698411E-1,-2.871387079E-2,9.870393753E0,9.871049220E0
7.838788091E0,-1.028913707E-1,-4.307080805E-2,9.882357597E0,9.882987069E0
7.841174289E0,-9.092725813E-2,-4.785645381E-2,9.884750366E0,9.885284407E0
7.843560435E0,-8.614161611E-2,-3.349951655E-2,9.882357597E0,9.882789802E0
7.845946633E0,-8.135596663E-2,-2.632104978E-2,9.879964828E0,9.880334843E0
7.848332779E0,-8.853443712E-2,-4.785645381E-2,9.884750366E0,9.885262687E0
7.850718977E0,-9.092725813E-2,-1.914258115E-2,9.865608215E0,9.866045797E0
7.853105122E0,-7.657032460E-2,-2.871387079E-2,9.858428955E0,9.858768126E0
7.855491320E0,-8.853443712E-2,-2.632104978E-2,9.868000984E0,9.868433238E0
7.857877466E0,-1.028913707E-1,-2.871387079E-2,9.870393753E0,9.870971784E0
7.860263664E0,-9.810572863E-2,-1.674975827E-2,9.884750366E0,9.885251392E0
7.862649810E0,-8.853443712E-2,-2.153540403E-2,9.879964828E0,9.880384969E0
7.865036008E0,-1.004985496E-1,-3.110669367E-2,9.877572060E0,9.878132282E0
7.867422154E0,-9.092725813E-2,-3.110669367E-2,9.872786522E0,9.873254230E0
7.869808352E0,-7.657032460E-2,-4.307080805E-2,9.884750366E0,9.885140763E0
7.872194549E0,-8.614161611E-2,-4.067798331E-2,9.889535904E0,9.889994715E0
7.874580695E0,-8.614161611E-2,-4.307080805E-2,9.884750366E0,9.885219536E0
