"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.926216454E1,-3.110669367E-2,-9.092725813E-2,9.738788605E0,9.739262748E0
1.926455027E1,-2.871387079E-2,-1.124626622E-1,9.777072906E0,9.777761858E0
1.926693600E1,-7.896314561E-2,-1.220339537E-1,9.812965393E0,9.814041842E0
1.926932178E1,-1.292124242E-1,-1.100698411E-1,9.841679573E0,9.843143199E0
1.927170751E1,-8.374879509E-2,-9.332008660E-2,9.911071777E0,9.911864924E0
1.927409324E1,-6.221338734E-2,-1.196411327E-1,9.982855797E0,9.983766542E0
1.927647902E1,-7.657032460E-2,-1.172483116E-1,1.002114105E1,1.002211945E1
1.927886475E1,-5.503492057E-2,-8.614161611E-2,1.004028416E1,1.004080451E1
1.928125048E1,-2.632104978E-2,-1.028913707E-1,1.003071213E1,1.003127436E1
1.928363626E1,-6.460621208E-2,-1.100698411E-1,1.000199890E1,1.000281317E1
1.928602199E1,-1.794617027E-1,-7.657032460E-2,9.934999466E0,9.936915211E0
1.928840772E1,-2.201396823E-1,-4.546362907E-2,9.844072342E0,9.846638446E0
1.929079350E1,-1.411765367E-1,-5.742774159E-2,9.801001549E0,9.802186497E0
1.929317923E1,-4.307080805E-2,-3.828516230E-2,9.774680138E0,9.774850006E0
1.929556496E1,-7.178468257E-2,-6.460621208E-2,9.808179855E0,9.808655314E0
1.929795074E1,-1.196411327E-1,-1.028913707E-1,9.822537422E0,9.823804866E0
1.930033647E1,-1.220339537E-1,-1.076770201E-1,9.844072342E0,9.845417558E0
1.930272220E1,-1.172483116E-1,-1.172483116E-1,9.899106979E0,9.900495610E0
1.930510798E1,-8.374879509E-2,-1.196411327E-1,9.932606697E0,9.933680268E0
1.930749371E1,-1.052841991E-1,-1.196411327E-1,9.939785004E0,9.941062553E0
1.930987944E1,-1.316052526E-1,-1.220339537E-1,9.911071777E0,9.912696707E0
1.931226522E1,-1.076770201E-1,-1.052841991E-1,9.891928673E0,9.893074950E0
1.931465095E1,-5.982056633E-2,-1.100698411E-1,9.908679008E0,9.909470902E0
1.931703668E1,-2.392822690E-2,-1.220339537E-1,9.930213928E0,9.930992574E0
1.931942246E1,-5.742774159E-2,-1.387837082E-1,9.934999466E0,9.936134724E0
1.932180819E1,-8.374879509E-2,-1.339980662E-1,9.937392235E0,9.938648488E0
1.932419392E1,-6.699903309E-2,-1.148554832E-1,9.939785004E0,9.940674352E0
1.932657970E1,-6.460621208E-2,-1.100698411E-1,9.951749802E0,9.952568183E0
1.932896543E1,-4.307080805E-2,-9.092725813E-2,9.937392235E0,9.937901554E0
1.933135116E1,-7.178467698E-3,-6.460621208E-2,9.918250084E0,9.918463098E0
1.933373694E1,-9.571290575E-3,-5.982056633E-2,9.913464546E0,9.913649652E0
1.933612266E1,-6.460621208E-2,-8.374879509E-2,9.901499748E0,9.902064688E0
1.933850845E1,-1.411765367E-1,-8.853443712E-2,9.884750366E0,9.886154913E0
1.934089418E1,-7.896314561E-2,-7.417750359E-2,9.903892517E0,9.904485068E0
1.934327991E1,1.674975827E-2,-9.571290761E-2,9.937392235E0,9.937867273E0
1.934566563E1,0.000000000E0,-1.220339537E-1,9.954142570E0,9.954890587E0
1.934805142E1,-1.004985496E-1,-9.092725813E-2,9.963713646E0,9.964635334E0
1.935043714E1,-1.770688742E-1,-1.220339537E-1,9.958928108E0,9.961249657E0
1.935282293E1,-1.459621787E-1,-1.483550072E-1,9.951749802E0,9.953925772E0
1.935520866E1,-5.982056633E-2,-1.052841991E-1,9.949356079E0,9.950092947E0
1.935759438E1,-5.742774159E-2,-7.417750359E-2,9.937392235E0,9.937835009E0
1.935998011E1,-9.092725813E-2,-9.810572863E-2,9.913464546E0,9.914366939E0
1.936236589E1,-1.052841991E-1,-1.028913707E-1,9.829715729E0,9.830818008E0
1.936475162E1,-1.052841991E-1,-8.135596663E-2,9.791430473E0,9.792334465E0
1.936713735E1,-7.417750359E-2,-9.092725813E-2,9.762716293E0,9.763421505E0
1.936952313E1,-7.896314561E-2,-1.220339537E-1,9.769894600E0,9.770975794E0
1.937190886E1,-1.722832322E-1,-1.028913707E-1,9.820143700E0,9.822193769E0
1.937429459E1,-1.603191197E-1,-9.092725813E-2,9.858428955E0,9.860151695E0
1.937668037E1,-7.657032460E-2,-1.028913707E-1,9.951749802E0,9.952576237E0
1.937906610E1,-4.785645381E-2,-1.076770201E-1,9.985248566E0,9.985943796E0
1.938145183E1,-4.067798331E-2,-6.699903309E-2,9.990034103E0,9.990341584E0
1.938383761E1,-6.460621208E-2,-7.896314561E-2,9.990034103E0,9.990555066E0
1.938622334E1,-1.076770201E-1,-1.435693651E-1,9.980463028E0,9.982076375E0
1.938860907E1,-1.100698411E-1,-1.531406492E-1,9.961320877E0,9.963105994E0
1.939099485E1,-1.316052526E-1,-1.387837082E-1,9.920642853E0,9.922486355E0
1.939338058E1,-1.076770201E-1,-1.531406492E-1,9.946963310E0,9.948724818E0
1.939576631E1,-4.546362907E-2,-1.555334777E-1,9.913464546E0,9.914788798E0
1.939815209E1,-3.589234129E-2,-1.555334777E-1,9.877572060E0,9.878861712E0
1.940053782E1,-6.460621208E-2,-1.387837082E-1,9.879964828E0,9.881150737E0
1.940292355E1,-1.124626622E-1,-1.555334777E-1,9.846465111E0,9.848335580E0
1.940530933E1,-1.172483116E-1,-1.363908947E-1,9.832108498E0,9.833753462E0
1.940769506E1,-7.657032460E-2,-1.052841991E-1,9.808179855E0,9.809043779E0
1.941008079E1,-1.339980662E-1,-1.292124242E-1,9.817750931E0,9.819515501E0
1.941246657E1,-1.698904037E-1,-1.196411327E-1,9.801001549E0,9.803203972E0
1.941485230E1,-9.092725813E-2,-1.004985496E-1,9.810572624E0,9.811508698E0
1.941723808E1,-3.589234129E-2,-8.853443712E-2,9.844072342E0,9.844535889E0
1.941962381E1,-4.067798331E-2,-1.052841991E-1,9.901499748E0,9.902143037E0
1.942200954E1,-1.292124242E-1,-9.332008660E-2,9.911071777E0,9.912353316E0
1.942439527E1,-2.105683982E-1,-1.076770201E-1,9.923035622E0,9.925853582E0
1.942678105E1,-1.698904037E-1,-1.316052526E-1,9.934999466E0,9.937323436E0
1.942916678E1,-8.374879509E-2,-1.627119333E-1,9.939785004E0,9.941469456E0
1.943155251E1,-3.110669367E-2,-1.722832322E-1,9.961320877E0,9.962859166E0
1.943393829E1,-4.785645381E-2,-1.339980662E-1,9.966106415E0,9.967122092E0
1.943632402E1,-6.939185411E-2,-1.244267747E-1,9.920642853E0,9.921665781E0
1.943870975E1,-8.374879509E-2,-1.268195957E-1,9.889535904E0,9.890703588E0
1.944109553E1,-1.124626622E-1,-1.244267747E-1,9.844072342E0,9.845501010E0
1.944348126E1,-1.387837082E-1,-1.148554832E-1,9.829715729E0,9.831366335E0
1.944586699E1,-1.292124242E-1,-1.292124242E-1,9.832108498E0,9.833806446E0
1.944825277E1,-9.810572863E-2,-1.603191197E-1,9.858428955E0,9.860220505E0
1.945063850E1,-6.221338734E-2,-1.292124242E-1,9.913464546E0,9.914501786E0
1.945302423E1,-5.982056633E-2,-1.076770201E-1,9.949356079E0,9.950118554E0
1.945541001E1,-8.374879509E-2,-1.483550072E-1,9.944570541E0,9.946029676E0
1.945779574E1,-1.148554832E-1,-1.459621787E-1,9.930213928E0,9.931950735E0
1.946018147E1,-1.148554832E-1,-1.028913707E-1,9.923035622E0,9.924233692E0
1.946256725E1,-1.028913707E-1,-1.172483116E-1,9.891928673E0,9.893158579E0
1.946495298E1,-9.332008660E-2,-1.172483116E-1,9.858428955E0,9.859567803E0
1.946733871E1,-6.221338734E-2,-1.148554832E-1,9.839286804E0,9.840153815E0
1.946972449E1,-7.896314561E-2,-1.411765367E-1,9.860821724E0,9.862148400E0
1.947211022E1,-7.178468257E-2,-1.483550072E-1,9.853643417E0,9.855021606E0
1.947449595E1,-1.339980662E-1,-1.292124242E-1,9.858428955E0,9.860186245E0
1.947688173E1,-1.507478207E-1,-1.483550072E-1,9.851250648E0,9.853520866E0
1.947926746E1,-9.092725813E-2,-1.890329868E-1,9.824930191E0,9.827169200E0
1.948165319E1,-6.939185411E-2,-1.698904037E-1,9.817750931E0,9.819465939E0
1.948403897E1,-6.460621208E-2,-1.292124242E-1,9.820143700E0,9.821206244E0
1.948642470E1,-8.135596663E-2,-1.459621787E-1,9.853643417E0,9.855060241E0
1.948881043E1,-1.172483116E-1,-1.387837082E-1,9.856036186E0,9.857710555E0
1.949119621E1,-9.332008660E-2,-1.172483116E-1,9.877572060E0,9.878708701E0
1.949358194E1,-7.657032460E-2,-1.411765367E-1,9.889535904E0,9.890839915E0
1.949596767E1,-1.124626622E-1,-2.033899277E-1,9.925428391E0,9.928149075E0
1.949835345E1,-9.092725813E-2,-1.986042857E-1,9.908679008E0,9.911086274E0
1.950073918E1,-7.657032460E-2,-1.794617027E-1,9.918250084E0,9.920169063E0
1.950312490E1,-2.871387079E-2,-1.890329868E-1,9.942177773E0,9.944016131E0
1.950551069E1,-9.571290575E-3,-2.225325108E-1,9.927821159E0,9.930319496E0
1.950789642E1,-5.264209956E-2,-1.938186288E-1,9.882357597E0,9.884398238E0
1.951028214E1,-7.417750359E-2,-1.818545163E-1,9.846465111E0,9.848423658E0
1.951266793E1,-1.363908947E-1,-1.962114573E-1,9.832108498E0,9.835011892E0
1.951505366E1,-1.052841991E-1,-1.746760458E-1,9.803394318E0,9.805515623E0
1.951743938E1,-2.392822690E-2,-1.363908947E-1,9.769894600E0,9.770875883E0
1.951982516E1,1.674975827E-2,-1.483550072E-1,9.757930756E0,9.759072825E0
1.952221089E1,7.178467698E-3,-1.076770201E-1,9.769894600E0,9.770490590E0
1.952459662E1,-5.264209956E-2,-6.939185411E-2,9.772287369E0,9.772675521E0
1.952698241E1,-1.172483116E-1,-1.076770201E-1,9.791430473E0,9.792724453E0
1.952936813E1,-1.100698411E-1,-1.459621787E-1,9.805787086E0,9.807491051E0
1.953175386E1,-6.699903309E-2,-1.244267747E-1,9.832108498E0,9.833124041E0
1.953413964E1,-7.417750359E-2,-1.555334777E-1,9.870393753E0,9.871897781E0
1.953652537E1,-1.292124242E-1,-1.603191197E-1,9.899106979E0,9.901248258E0
1.953891110E1,-1.459621787E-1,-1.507478207E-1,9.925428391E0,9.927646176E0
1.954129688E1,-8.614161611E-2,-1.459621787E-1,9.930213928E0,9.931660183E0
1.954368261E1,-4.785645381E-2,-1.579262912E-1,9.934999466E0,9.936369827E0
1.954606834E1,-5.982056633E-2,-1.674975902E-1,9.946963310E0,9.948553314E0
1.954845412E1,-1.459621787E-1,-1.722832322E-1,9.918250084E0,9.920820087E0
1.955083985E1,-1.651047617E-1,-1.435693651E-1,9.923035622E0,9.925447481E0
1.955322558E1,-1.268195957E-1,-1.603191197E-1,9.913464546E0,9.915571831E0
1.955561136E1,-6.699903309E-2,-1.627119333E-1,9.915857315E0,9.917418532E0
1.955799709E1,-5.024927482E-2,-1.172483116E-1,9.930213928E0,9.931033220E0
1.956038282E1,-9.092725813E-2,-1.148554832E-1,9.927821159E0,9.928901879E0
1.956276860E1,-1.220339537E-1,-1.220339537E-1,9.889535904E0,9.891041652E0
1.956515433E1,-1.292124242E-1,-1.148554832E-1,9.848857880E0,9.850375077E0
1.956754006E1,-1.076770201E-1,-8.853443712E-2,9.803394318E0,9.804385388E0
1.956992584E1,-8.374879509E-2,-9.332008660E-2,9.769894600E0,9.770699207E0
1.957231157E1,-7.896314561E-2,-1.076770201E-1,9.745966911E0,9.746881581E0
1.957469730E1,-4.067798331E-2,-8.853443712E-2,9.755537987E0,9.756024521E0
1.957708308E1,-3.828516230E-2,-8.853443712E-2,9.784252167E0,9.784727618E0
1.957946881E1,-7.657032460E-2,-1.148554832E-1,9.801001549E0,9.801973585E0
1.958185454E1,-7.657032460E-2,-1.627119333E-1,9.822537422E0,9.824183406E0
1.958424032E1,-5.503492057E-2,-1.746760458E-1,9.860821724E0,9.862522276E0
1.958662605E1,-8.614161611E-2,-1.651047617E-1,9.882357597E0,9.884112082E0
1.958901178E1,-7.896314561E-2,-1.794617027E-1,9.932606697E0,9.934541634E0
1.959139756E1,-4.785645381E-2,-1.962114573E-1,9.958928108E0,9.960975768E0
1.959378329E1,-5.982056633E-2,-1.866401732E-1,1.000199890E1,1.000391899E1
1.959616902E1,-5.024927482E-2,-1.603191197E-1,1.002831936E1,1.002972663E1
1.959855480E1,-9.571290761E-2,-1.555334777E-1,1.003071213E1,1.003237447E1
1.960094053E1,-1.411765367E-1,-1.555334777E-1,9.975677490E0,9.977888698E0
1.960332626E1,-1.411765367E-1,-1.435693651E-1,9.920642853E0,9.922686007E0
1.960571204E1,-1.316052526E-1,-1.196411327E-1,9.913464546E0,9.915059922E0
1.960809777E1,-8.614161611E-2,-1.028913707E-1,9.923035622E0,9.923942914E0
1.961048350E1,-4.067798331E-2,-8.614161611E-2,9.913464546E0,9.913922250E0
1.961286928E1,-6.460621208E-2,-7.417750359E-2,9.913464546E0,9.913952571E0
1.961525501E1,-7.896314561E-2,-7.896314561E-2,9.901499748E0,9.902129449E0
1.961764074E1,-1.196411327E-1,-8.853443712E-2,9.822537422E0,9.823664986E0
1.962002647E1,-1.603191197E-1,-1.100698411E-1,9.765109062E0,9.767045233E0
1.962241225E1,-1.196411327E-1,-1.052841991E-1,9.741181374E0,9.742484966E0
1.962479798E1,-6.939185411E-2,-1.052841991E-1,9.781859398E0,9.782672093E0
1.962718376E1,-6.699903309E-2,-1.100698411E-1,9.853643417E0,9.854485925E0
1.962956949E1,-6.221338734E-2,-1.268195957E-1,9.925428391E0,9.926433521E0
1.963195522E1,-3.828516230E-2,-1.076770201E-1,9.994820595E0,9.995473917E0
1.963434095E1,-4.307080805E-2,-1.220339537E-1,1.001874828E1,1.001958405E1
1.963672673E1,-7.657032460E-2,-1.531406492E-1,1.001156998E1,1.001303393E1
1.963911246E1,-1.220339537E-1,-1.387837082E-1,9.970891953E0,9.972604451E0
1.964149819E1,-1.387837082E-1,-1.124626622E-1,9.911071777E0,9.912681400E0
1.964388397E1,-1.244267747E-1,-1.004985496E-1,9.894321442E0,9.895614118E0
1.964626970E1,-5.982056633E-2,-1.028913707E-1,9.875179291E0,9.875896474E0
1.964865543E1,-1.435693540E-2,-1.076770201E-1,9.882357597E0,9.882954626E0
1.965104121E1,-4.307080805E-2,-9.092725813E-2,9.860821724E0,9.861334997E0
1.965342694E1,-1.411765367E-1,-1.148554832E-1,9.853643417E0,9.855324002E0
1.965581267E1,-1.722832322E-1,-1.124626622E-1,9.858428955E0,9.860575583E0
1.965819845E1,-1.603191197E-1,-1.100698411E-1,9.870393753E0,9.872309275E0
1.966058418E1,-1.220339537E-1,-8.853443712E-2,9.906285286E0,9.907432503E0
1.966296990E1,-1.076770201E-1,-1.052841991E-1,9.918250084E0,9.919393320E0
1.966535569E1,-9.810572863E-2,-1.459621787E-1,9.973284721E0,9.974835228E0
1.966774142E1,-1.244267747E-1,-1.292124242E-1,9.966106415E0,9.967720649E0
1.967012714E1,-1.316052526E-1,-1.268195957E-1,9.946963310E0,9.948642231E0
1.967251293E1,-1.531406492E-1,-1.459621787E-1,9.908679008E0,9.910937227E0
1.967489866E1,-1.244267747E-1,-1.292124242E-1,9.832108498E0,9.833744728E0
1.967728438E1,-1.268195957E-1,-1.316052526E-1,9.798608780E0,9.800313116E0
1.967967016E1,-1.100698411E-1,-1.316052526E-1,9.777072906E0,9.778578114E0
1.968205589E1,-1.028913707E-1,-1.268195957E-1,9.812965393E0,9.814324207E0
1.968444162E1,-8.853443712E-2,-1.435693651E-1,9.839286804E0,9.840732459E0
1.968682741E1,-3.349951655E-2,-1.483550072E-1,9.896714211E0,9.897882783E0
1.968921313E1,-2.153540403E-2,-1.698904037E-1,9.913464546E0,9.914943562E0
1.969159886E1,-6.699903309E-2,-1.483550072E-1,9.913464546E0,9.914800925E0
1.969398464E1,-5.982056633E-2,-1.124626622E-1,9.934999466E0,9.935816058E0
1.969637037E1,-4.546362907E-2,-9.810572863E-2,9.932606697E0,9.933195230E0
1.969875610E1,-3.349951655E-2,-9.571290761E-2,9.961320877E0,9.961837019E0
1.970114188E1,-1.914258115E-2,-6.699903309E-2,9.975677490E0,9.975920845E0
1.970352761E1,-5.264209956E-2,-7.896314561E-2,9.992427826E0,9.992878475E0
1.970591334E1,-7.657032460E-2,-1.220339537E-1,9.999606133E0,1.000064388E1
1.970829907E1,-9.810572863E-2,-1.196411327E-1,9.963713646E0,9.964914869E0
1.971068485E1,-9.810572863E-2,-1.363908947E-1,9.925428391E0,9.926850253E0
1.971307058E1,-7.657032460E-2,-1.651047617E-1,9.870393753E0,9.872071487E0
1.971545636E1,-1.004985496E-1,-1.507478207E-1,9.836894035E0,9.838562351E0
1.971784209E1,-1.244267747E-1,-1.196411327E-1,9.786644936E0,9.788167097E0
1.972022782E1,-1.172483116E-1,-1.124626622E-1,9.784252167E0,9.785600926E0
1.972261355E1,-1.196411327E-1,-1.028913707E-1,9.786644936E0,9.787917027E0
1.972499933E1,-1.268195957E-1,-6.221338734E-2,9.829715729E0,9.830730645E0
1.972738506E1,-1.818545163E-1,-4.785645381E-2,9.875179291E0,9.876969542E0
1.972977079E1,-1.531406492E-1,-8.853443712E-2,9.906285286E0,9.907864481E0
1.973215657E1,-1.531406492E-1,-9.332008660E-2,9.911071777E0,9.912694108E0
1.973454230E1,-1.316052526E-1,-8.614161611E-2,9.920642853E0,9.921889686E0
1.973692803E1,-7.417750359E-2,-8.853443712E-2,9.939785004E0,9.940456054E0
1.973931381E1,-5.982056633E-2,-1.076770201E-1,9.963713646E0,9.964475022E0
1.974169954E1,-8.614161611E-2,-9.092725813E-2,1.000439167E1,1.000517570E1
1.974408527E1,-1.172483116E-1,-7.657032460E-2,1.000678444E1,1.000776424E1
1.974647105E1,-1.172483116E-1,-1.004985496E-1,1.000439167E1,1.000558343E1
1.974885678E1,-7.178468257E-2,-1.459621787E-1,1.000439167E1,1.000571390E1
1.975124251E1,-4.067798331E-2,-1.387837082E-1,9.968499184E0,9.969548214E0
1.975362829E1,-2.871387079E-2,-8.853443712E-2,9.963713646E0,9.964148356E0
1.975601402E1,-5.742774159E-2,-1.124626622E-1,9.970891953E0,9.971691538E0
1.975839975E1,-6.699903309E-2,-1.507478207E-1,9.915857315E0,9.917229455E0
1.976078553E1,-6.221338734E-2,-1.244267747E-1,9.891928673E0,9.892906822E0
1.976317126E1,-6.221338734E-2,-1.292124242E-1,9.853643417E0,9.854686954E0
1.976555699E1,-7.657032460E-2,-1.459621787E-1,9.817750931E0,9.819134448E0
1.976794277E1,-1.004985496E-1,-1.579262912E-1,9.772287369E0,9.774080064E0
1.977032850E1,-1.076770201E-1,-1.292124242E-1,9.734002113E0,9.735455168E0
1.977271423E1,-6.699903309E-2,-1.124626622E-1,9.743574142E0,9.744453489E0
1.977510001E1,-4.067798331E-2,-1.220339537E-1,9.738788605E0,9.739638108E0
1.977748574E1,-8.614161611E-2,-8.614161611E-2,9.767501831E0,9.768261502E0
1.977987147E1,-1.363908947E-1,-9.810572863E-2,9.824930191E0,9.826366595E0
1.978225720E1,-1.794617027E-1,-1.339980662E-1,9.896714211E0,9.899248161E0
1.978464298E1,-1.890329868E-1,-1.220339537E-1,9.949356079E0,9.951899926E0
1.978702871E1,-1.387837082E-1,-1.100698411E-1,1.000439167E1,1.000595967E1
1.978941449E1,-1.124626622E-1,-1.268195957E-1,1.002353382E1,1.002496690E1
1.979180022E1,-1.100698411E-1,-1.339980662E-1,9.992427826E0,9.993932395E0
1.979418595E1,-8.614161611E-2,-1.316052526E-1,9.942177773E0,9.943421905E0
1.979657173E1,-9.810572863E-2,-1.172483116E-1,9.884750366E0,9.885932516E0
1.979895746E1,-8.614161611E-2,-1.339980662E-1,9.894321442E0,9.895603703E0
1.980134319E1,-1.028913707E-1,-1.339980662E-1,9.903892517E0,9.905333367E0
1.980372897E1,-1.124626622E-1,-1.316052526E-1,9.923035622E0,9.924545518E0
1.980611470E1,-8.374879509E-2,-1.387837082E-1,9.918250084E0,9.919574563E0
1.980850043E1,-4.067798331E-2,-1.411765367E-1,9.879964828E0,9.881057156E0
1.981088621E1,-3.589234129E-2,-1.316052526E-1,9.841679573E0,9.842624905E0
1.981327194E1,-3.110669367E-2,-1.268195957E-1,9.777072906E0,9.777944848E0
1.981565766E1,-5.264209956E-2,-1.292124242E-1,9.772287369E0,9.773283351E0
1.981804339E1,-8.374879509E-2,-1.268195957E-1,9.755537987E0,9.756721708E0
1.982042918E1,-1.172483116E-1,-1.435693651E-1,9.777072906E0,9.778829886E0
1.982281490E1,-1.292124242E-1,-1.483550072E-1,9.805787086E0,9.807760470E0
1.982520063E1,-1.100698411E-1,-1.411765367E-1,9.841679573E0,9.843307524E0
1.982758642E1,-6.460621208E-2,-1.339980662E-1,9.851250648E0,9.852373764E0
1.982997214E1,-6.939185411E-2,-1.220339537E-1,9.870393753E0,9.871392017E0
1.983235787E1,-1.028913707E-1,-1.483550072E-1,9.903892517E0,9.905537988E0
1.983474366E1,-1.124626622E-1,-1.746760458E-1,9.915857315E0,9.918033367E0
1.983712938E1,-1.507478207E-1,-1.722832322E-1,9.932606697E0,9.935244447E0
1.983951511E1,-1.507478207E-1,-1.674975902E-1,9.930213928E0,9.932770460E0
1.984190089E1,-1.268195957E-1,-1.698904037E-1,9.908679008E0,9.910946759E0
1.984428662E1,-1.196411327E-1,-1.627119333E-1,9.872786522E0,9.874852044E0
1.984667235E1,-8.853443712E-2,-1.435693651E-1,9.846465111E0,9.847909712E0
1.984905808E1,-7.417750359E-2,-1.196411327E-1,9.851250648E0,9.852256373E0
1.985144386E1,-7.657032460E-2,-1.339980662E-1,9.879964828E0,9.881170149E0
1.985382959E1,-9.332008660E-2,-1.363908947E-1,9.927821159E0,9.929196548E0
1.985621537E1,-1.220339537E-1,-1.627119333E-1,9.949356079E0,9.951434763E0
1.985860110E1,-1.268195957E-1,-2.177468538E-1,9.975677490E0,9.978859569E0
1.986098683E1,-1.244267747E-1,-2.416750938E-1,9.961320877E0,9.965028976E0
1.986337256E1,-6.939185411E-2,-1.962114573E-1,9.946963310E0,9.949140328E0
1.986575834E1,-3.349951655E-2,-1.794617027E-1,9.944570541E0,9.946246125E0
1.986814407E1,-4.546362907E-2,-1.866401732E-1,9.884750366E0,9.886616777E0
1.987052980E1,-4.546362907E-2,-1.722832322E-1,9.812965393E0,9.814582939E0
1.987291558E1,-6.939185411E-2,-1.794617027E-1,9.757930756E0,9.759827579E0
1.987530131E1,-7.657032460E-2,-2.129612118E-1,9.710074425E0,9.712711302E0
1.987768704E1,-8.614161611E-2,-2.105683982E-1,9.714859962E0,9.717523528E0
1.988007282E1,-7.657032460E-2,-1.890329868E-1,9.779465675E0,9.781592170E0
1.988245855E1,-7.417750359E-2,-1.531406492E-1,9.853643417E0,9.855112529E0
1.988484428E1,-6.460621208E-2,-1.627119333E-1,9.956535339E0,9.958074367E0
1.988723006E1,-3.110669367E-2,-1.363908947E-1,1.000199890E1,1.000297716E1
1.988961579E1,-2.392822644E-3,-1.244267747E-1,1.002831936E1,1.002909153E1
1.989200152E1,-2.632104978E-2,-1.316052526E-1,1.002831936E1,1.002921741E1
1.989438730E1,-9.571290761E-2,-1.316052526E-1,9.994820595E0,9.996145238E0
1.989677303E1,-1.100698411E-1,-1.076770201E-1,9.956535339E0,9.957725929E0
1.989915876E1,-1.268195957E-1,-1.148554832E-1,9.930213928E0,9.931687855E0
1.990154454E1,-1.244267747E-1,-1.316052526E-1,9.930213928E0,9.931865415E0
1.990393027E1,-1.435693651E-1,-1.268195957E-1,9.937392235E0,9.939238391E0
1.990631600E1,-1.339980662E-1,-1.196411327E-1,9.937392235E0,9.939015742E0
1.990870178E1,-1.076770201E-1,-1.339980662E-1,9.946963310E0,9.948448568E0
1.991108751E1,-8.135596663E-2,-1.698904037E-1,9.925428391E0,9.927215636E0
1.991347324E1,-6.699903309E-2,-1.674975902E-1,9.901499748E0,9.903143015E0
1.991585897E1,-9.332008660E-2,-1.555334777E-1,9.884750366E0,9.886414370E0
1.991824475E1,-1.220339537E-1,-1.459621787E-1,9.853643417E0,9.855479990E0
1.992063048E1,-1.244267747E-1,-1.220339537E-1,9.841679573E0,9.843222599E0
1.992301621E1,-1.220339537E-1,-1.076770201E-1,9.815358162E0,9.816707313E0
1.992540199E1,-1.244267747E-1,-1.196411327E-1,9.796216011E0,9.797736685E0
1.992778772E1,-9.332008660E-2,-1.435693651E-1,9.779465675E0,9.780964661E0
1.993017345E1,-6.460621208E-2,-1.507478207E-1,9.769894600E0,9.771271123E0
1.993255923E1,-4.785645381E-2,-1.196411327E-1,9.817750931E0,9.818596518E0
1.993494496E1,-7.896314561E-2,-9.571290761E-2,9.868000984E0,9.868781058E0
1.993733069E1,-9.810572863E-2,-1.292124242E-1,9.942177773E0,9.943501367E0
1.993971647E1,-7.417750359E-2,-1.316052526E-1,9.992427826E0,9.993569738E0
1.994210220E1,-6.939185411E-2,-1.363908947E-1,1.001156998E1,1.001273944E1
1.994448793E1,-6.221338734E-2,-1.459621787E-1,1.000439167E1,1.000564981E1
1.994687371E1,-8.135596663E-2,-1.124626622E-1,9.927821159E0,9.928791448E0
1.994925944E1,-8.374879509E-2,-7.896314561E-2,9.834501266E0,9.835174843E0
1.995164517E1,-7.178468257E-2,-1.028913707E-1,9.793823242E0,9.794626760E0
1.995403095E1,-4.785645381E-2,-1.435693651E-1,9.765109062E0,9.766281657E0
1.995641668E1,-3.589234129E-2,-1.674975902E-1,9.793823242E0,9.795321200E0
1.995880240E1,-7.657032460E-2,-1.818545163E-1,9.836894035E0,9.838872819E0
